,,value
0,1982-08-26,0.004995405047415149
0,1982-08-27,0.005083124031202641
0,1982-08-28,0.007754030195115392
0,1982-08-29,0.00562027764760316
0,1982-08-30,0.0027576409659231583
0,1982-08-31,0.004821724171905101
0,1982-09-01,0.005165022785975372
0,1982-09-02,0.007379386414443095
0,1982-09-03,0.010860242340833147
0,1982-09-04,0.006905550428689354
0,1982-09-05,0.0009027535361406782
0,1982-09-06,-0.0036859821913540983
0,1982-09-07,-0.006302129749216337
0,1982-09-08,-0.010229500053700706
0,1982-09-09,-0.014442713761216516
0,1982-09-10,-0.018595006827551958
0,1982-09-11,-0.021184406652689818
0,1982-09-12,-0.02067627786667129
0,1982-09-13,-0.014676065874750505
0,1982-09-14,-0.008324298700386716
0,1982-09-15,-0.0029805340169768795
0,1982-09-16,-0.0024555407131752155
0,1982-09-17,-0.004967454352863272
0,1982-09-18,-0.004164013342225827
0,1982-09-19,-0.004593766771609138
0,1982-09-20,-0.0041019740529281805
0,1982-09-21,-0.002386127297897015
0,1982-09-22,0.00035983753895051367
0,1982-09-23,-0.0008696245681275595
0,1982-09-24,-0.004143879116078986
0,1982-09-25,-0.0059426760528310234
0,1982-09-26,-0.006402606286500286
0,1982-09-27,0.0034739944273539593
0,1982-09-28,0.004778539143178341
0,1982-09-29,-0.0011876866344661633
0,1982-09-30,-0.006687963520232348
0,1982-10-01,-0.009993514987601983
0,1982-10-02,-0.010698790312190126
0,1982-10-03,-0.015034271760816493
0,1982-10-04,-0.02010556262791477
0,1982-10-05,-0.025720062202350413
0,1982-10-06,-0.030322762170022055
0,1982-10-07,-0.026528770850553027
0,1982-10-08,-0.01899618621101352
0,1982-10-09,-0.005168574820214183
0,1982-10-10,0.001295227072405128
0,1982-10-11,0.002734463512059559
0,1982-10-12,8.336374340075168e-05
0,1982-10-13,0.005232437535289951
0,1982-10-14,0.007575299584211847
0,1982-10-15,0.0022093138882150905
0,1982-10-16,-0.004013278460204207
0,1982-10-17,-0.00975851238963159
0,1982-10-18,-0.015814938466939932
0,1982-10-19,-0.021281471896611708
0,1982-10-20,-0.020989275208194564
0,1982-10-21,-0.019128012320804383
0,1982-10-22,-0.021189912405619397
0,1982-10-23,-0.02477388902806485
0,1982-10-24,-0.027950781342881703
0,1982-10-25,-0.026715232693848012
0,1982-10-26,-0.02683393211660069
0,1982-10-27,-0.03238493886585676
0,1982-10-28,-0.0371674874415801
0,1982-10-29,-0.035755498061457384
0,1982-10-30,-0.037097889284530366
0,1982-10-31,-0.03961427510846146
0,1982-11-01,-0.03963666200378397
0,1982-11-02,-0.031368590590948466
0,1982-11-03,-0.02464557265399523
0,1982-11-04,-0.014907052759737475
0,1982-11-05,-0.005440650377854639
0,1982-11-06,-0.010521702190607204
0,1982-11-07,-0.017639585288776863
0,1982-11-08,-0.02251793102390953
0,1982-11-09,-0.02730289264387088
0,1982-11-10,-0.03157558809042545
0,1982-11-11,-0.033897542387266055
0,1982-11-12,-0.027544491652715358
0,1982-11-13,-0.015057054067390675
0,1982-11-14,-0.013809716432153072
0,1982-11-15,-0.017491318263985933
0,1982-11-16,-0.021859656950733334
0,1982-11-17,-0.02669862574806066
0,1982-11-18,-0.025681381256553615
0,1982-11-19,-0.023579429892005194
0,1982-11-20,-0.017030197631558126
0,1982-11-21,-0.010655205792610705
0,1982-11-22,-0.006137639343862517
0,1982-11-23,-0.001520512286114271
0,1982-11-24,0.0017516864936116961
0,1982-11-25,-0.0028923655221087695
0,1982-11-26,-0.005143794566432884
0,1982-11-27,0.007454499284733647
0,1982-11-28,0.014507446293600021
0,1982-11-29,0.020349735150916568
0,1982-11-30,0.01603872374442291
0,1982-12-01,0.01598180410095352
0,1982-12-02,0.01756733351997785
0,1982-12-03,0.021008644076269917
0,1982-12-04,0.02064168297671032
0,1982-12-05,0.019604551923558828
0,1982-12-06,0.02050177818935031
0,1982-12-07,0.015131552294362055
0,1982-12-08,0.008483592153820043
0,1982-12-09,0.0032796137609406657
0,1982-12-10,0.0011715141454285564
0,1982-12-11,0.009400758824007866
0,1982-12-12,0.01781878180970025
0,1982-12-13,0.01401768524132679
0,1982-12-14,0.008747266794326858
0,1982-12-15,0.008349583818270096
0,1982-12-16,0.022064519543683367
0,1982-12-17,0.019906116092144963
0,1982-12-18,0.011982920539520523
0,1982-12-19,0.007117011371213905
0,1982-12-20,0.00527529155249769
0,1982-12-21,4.687379431171538e-06
0,1982-12-22,-0.005044293703447847
0,1982-12-23,-0.007693551959567793
0,1982-12-24,-0.0003871775171476836
0,1982-12-25,0.010757394216476387
0,1982-12-26,0.014036386509790126
0,1982-12-27,0.012891312187880609
0,1982-12-28,0.01818592457826013
0,1982-12-29,0.015812601296184857
0,1982-12-30,0.012725054003206344
0,1982-12-31,0.009553440237324394
0,1983-01-01,0.005451167953883074
0,1983-01-02,0.005823005019063531
0,1983-01-03,0.005948248336464069
0,1983-01-04,0.001803765775030015
0,1983-01-05,-0.0017151345258221591
0,1983-01-06,-0.0034596700108912924
0,1983-01-07,-0.005081795508283083
0,1983-01-08,-0.00627907214147201
0,1983-01-09,-0.004557199030692241
0,1983-01-10,-0.0022854221888481147
0,1983-01-11,0.001988439620402031
0,1983-01-12,0.0018141600202293544
0,1983-01-13,-0.0017465456368214638
0,1983-01-14,-0.005566488524826926
0,1983-01-15,-0.007745484133624995
0,1983-01-16,-0.009438267099867243
0,1983-01-17,-0.012712708103519488
0,1983-01-18,-0.014873473855130074
0,1983-01-19,-0.015694992744654787
0,1983-01-20,-0.015639150875647958
0,1983-01-21,-0.012948305526184648
0,1983-01-22,-0.005215835354813315
0,1983-01-23,0.00028965149015947815
0,1983-01-24,0.0039970980084260135
0,1983-01-25,0.0031357970484131754
0,1983-01-26,0.002077165018812739
0,1983-01-27,0.0033846572073548613
0,1983-01-28,0.004449992877855343
0,1983-01-29,0.005336530575938548
0,1983-01-30,0.009619222123886358
0,1983-01-31,0.01188171865705679
0,1983-02-01,0.021624596328668422
0,1983-02-02,0.0293032586698826
0,1983-02-03,0.03570069014944163
0,1983-02-04,0.028459856665650894
0,1983-02-05,0.022638264847425593
0,1983-02-06,0.023646582796019874
0,1983-02-07,0.02301694031634049
0,1983-02-08,0.018904826725013736
0,1983-02-09,0.016567083468655742
0,1983-02-10,0.017988151071616967
0,1983-02-11,0.0216759320035121
0,1983-02-12,0.019052627581155987
0,1983-02-13,0.015786832385963633
0,1983-02-14,0.016808762639147434
0,1983-02-15,0.016908885780055564
0,1983-02-16,0.01532766574299256
0,1983-02-17,0.014625269312409222
0,1983-02-18,0.014539459867797748
0,1983-02-19,0.010183189134110381
0,1983-02-20,0.006309726086326417
0,1983-02-21,0.00882542402045362
0,1983-02-22,0.011860108848584131
0,1983-02-23,0.018836479921147935
0,1983-02-24,0.017784556501781165
0,1983-02-25,0.016765281741843975
0,1983-02-26,0.013561887183182587
0,1983-02-27,0.008945448790528106
0,1983-02-28,0.004564492985870176
0,1983-03-01,0.0048989728746545716
0,1983-03-02,0.0009623694868568344
0,1983-03-03,-0.0059531310603785125
0,1983-03-04,-0.009676122280634296
0,1983-03-05,0.0024673733307659872
0,1983-03-06,0.015356589449001623
0,1983-03-07,0.020872835741795732
0,1983-03-08,0.019614772592743888
0,1983-03-09,0.018306323741818654
0,1983-03-10,0.01560756615562777
0,1983-03-11,0.012939123264016127
0,1983-03-12,0.007608624821080018
0,1983-03-13,0.0013118815280832375
0,1983-03-14,-0.004913827322574283
0,1983-03-15,-0.00842022988473303
0,1983-03-16,-0.011234943543175639
0,1983-03-17,-0.008509641743776983
0,1983-03-18,-0.000653285095342584
0,1983-03-19,0.008434191738983703
0,1983-03-20,0.012738673223254355
0,1983-03-21,0.022468255121549482
0,1983-03-22,0.0211712799693688
0,1983-03-23,0.015506046665229105
0,1983-03-24,0.014798566637898747
0,1983-03-25,0.016215045954757132
0,1983-03-26,0.022551062358525914
0,1983-03-27,0.03522338740196257
0,1983-03-28,0.03969310526432137
0,1983-03-29,0.03547729800412439
0,1983-03-30,0.03309517250979798
0,1983-03-31,0.031686325324006843
0,1983-04-01,0.03285568486425607
0,1983-04-02,0.0410194338990526
0,1983-04-03,0.044827845363283776
0,1983-04-04,0.040096180871608836
0,1983-04-05,0.04138154029124034
0,1983-04-06,0.0448203869334303
0,1983-04-07,0.043653824355808064
0,1983-04-08,0.04500438821382719
0,1983-04-09,0.05074829512791811
0,1983-04-10,0.051374470853544726
0,1983-04-11,0.04432352642764693
0,1983-04-12,0.0349831234222257
0,1983-04-13,0.02965137823935718
0,1983-04-14,0.03747576163824413
0,1983-04-15,0.03984511235363082
0,1983-04-16,0.040398416002285886
0,1983-04-17,0.031100271484579858
0,1983-04-18,0.023935784579789388
0,1983-04-19,0.022353319586248067
0,1983-04-20,0.01973780068950654
0,1983-04-21,0.015318849046630419
0,1983-04-22,0.016762755592067146
0,1983-04-23,0.028644674724003335
0,1983-04-24,0.042149131628487026
0,1983-04-25,0.037659772911480836
0,1983-04-26,0.025978023747961612
0,1983-04-27,0.015264602350087952
0,1983-04-28,0.012545722277633698
0,1983-04-29,0.01327075289325983
0,1983-04-30,0.021577282160442517
0,1983-05-01,0.026982212113041575
0,1983-05-02,0.028336212873884336
0,1983-05-03,0.02965047449743962
0,1983-05-04,0.029546462860770922
0,1983-05-05,0.021291966556702114
0,1983-05-06,0.010957887853319285
0,1983-05-07,0.0022295716712156864
0,1983-05-08,0.0029815093346651205
0,1983-05-09,0.002845483389358101
0,1983-05-10,-0.00494835480675407
0,1983-05-11,-0.010740741533798438
0,1983-05-12,-0.009245808875850914
0,1983-05-13,-0.007613887365926499
0,1983-05-14,0.00276036642893498
0,1983-05-15,0.016907085859211295
0,1983-05-16,0.03038299813504688
0,1983-05-17,0.03164643500423081
0,1983-05-18,0.02869214739670598
0,1983-05-19,0.03696698396781342
0,1983-05-20,0.043167184082478265
0,1983-05-21,0.053761073339178435
0,1983-05-22,0.05835557003537657
0,1983-05-23,0.05780227774433754
0,1983-05-24,0.04868152986575268
0,1983-05-25,0.037055686519583145
0,1983-05-26,0.03016569526942572
0,1983-05-27,0.02479570836982306
0,1983-05-28,0.019212699352481953
0,1983-05-29,0.016966729264501264
0,1983-05-30,0.019681661122942687
0,1983-05-31,0.022511537990098085
0,1983-06-01,0.021629452151707574
0,1983-06-02,0.01698324019260837
0,1983-06-03,0.016828086726765255
0,1983-06-04,0.02687534717897697
0,1983-06-05,0.030130678946775447
0,1983-06-06,0.03458029837156244
0,1983-06-07,0.03604495906542247
0,1983-06-08,0.038137166172806
0,1983-06-09,0.029324227360463598
0,1983-06-10,0.021374296236489287
0,1983-06-11,0.019871781325894136
0,1983-06-12,0.014300554192028995
0,1983-06-13,0.006965952537366262
0,1983-06-14,0.005727108361574092
0,1983-06-15,0.0007218822736581882
0,1983-06-16,-0.004692470899884092
0,1983-06-17,-0.009527495380503194
0,1983-06-18,-0.010777075670602562
0,1983-06-19,-0.0069250503316095795
0,1983-06-20,-0.0018961137641331466
0,1983-06-21,-0.00024806105890126857
0,1983-06-22,-0.004082740955624718
0,1983-06-23,-0.00854470091277522
0,1983-06-24,-0.014299178356051413
0,1983-06-25,-0.020164815667371123
0,1983-06-26,-0.022638761974141018
0,1983-06-27,-0.016418154843693196
0,1983-06-28,-0.006547343213051026
0,1983-06-29,0.010417238477050832
0,1983-06-30,0.01710407997938991
0,1983-07-01,0.01602779488506263
0,1983-07-02,0.014319959307189958
0,1983-07-03,0.009248495301998378
0,1983-07-04,0.005437894941796681
0,1983-07-05,0.013367185561716241
0,1983-07-06,0.017618346194314127
0,1983-07-07,0.010873130441820747
0,1983-07-08,0.002801209691323309
0,1983-07-09,-0.005569203872480695
0,1983-07-10,-0.013586965217692152
0,1983-07-11,-0.02031365761322639
0,1983-07-12,-0.027698579935306115
0,1983-07-13,-0.034191485132371316
0,1983-07-14,-0.039804114185489736
0,1983-07-15,-0.042994427014899646
0,1983-07-16,-0.04528530019575373
0,1983-07-17,-0.046786795285608286
0,1983-07-18,-0.04898985415406913
0,1983-07-19,-0.05185073352365424
0,1983-07-20,-0.05292062940555848
0,1983-07-21,-0.05465076513980348
0,1983-07-22,-0.05488922593449658
0,1983-07-23,-0.0555136035788421
0,1983-07-24,-0.05256056457575614
0,1983-07-25,-0.049692264829811775
0,1983-07-26,-0.04651175907728524
0,1983-07-27,-0.048396872785214186
0,1983-07-28,-0.05127280363546457
0,1983-07-29,-0.053425271060506346
0,1983-07-30,-0.05462481263279638
0,1983-07-31,-0.053591695119429426
0,1983-08-01,-0.0513705400402343
0,1983-08-02,-0.05018451099283884
0,1983-08-03,-0.05149357605595742
0,1983-08-04,-0.05192444593881634
0,1983-08-05,-0.05103033143909292
0,1983-08-06,-0.051804613244392964
0,1983-08-07,-0.05209635575689916
0,1983-08-08,-0.05212728603746347
0,1983-08-09,-0.052625541235966924
0,1983-08-10,-0.05510860317003967
0,1983-08-11,-0.05654615462960628
0,1983-08-12,-0.04766231706475622
0,1983-08-13,-0.04543916148439626
0,1983-08-14,-0.047264659248360985
0,1983-08-15,-0.05067700675795421
0,1983-08-16,-0.0554181651935181
0,1983-08-17,-0.05893125993238946
0,1983-08-18,-0.06001836901930117
0,1983-08-19,-0.060644857693032794
0,1983-08-20,-0.05816579650741049
0,1983-08-21,-0.058832926542656316
0,1983-08-22,-0.061067025797254045
0,1983-08-23,-0.05958862093123164
0,1983-08-24,-0.060618901580307714
0,1983-08-25,-0.06190013003287075
0,1983-08-26,-0.06288396531366033
0,1983-08-27,-0.06559767742001403
0,1983-08-28,-0.06485067397776237
0,1983-08-29,-0.060987807151617765
0,1983-08-30,-0.05977033867103072
0,1983-08-31,-0.05649909667599768
0,1983-09-01,-0.05269018624943987
0,1983-09-02,-0.05067680661608417
0,1983-09-03,-0.04828605463876997
0,1983-09-04,-0.05129326122026915
0,1983-09-05,-0.054031152657124555
0,1983-09-06,-0.05555685144376947
0,1983-09-07,-0.0579311793359457
0,1983-09-08,-0.0616232188076829
0,1983-09-09,-0.06400728094141156
0,1983-09-10,-0.06701519408782713
0,1983-09-11,-0.06856399345195355
0,1983-09-12,-0.0675409258027418
0,1983-09-13,-0.061534120977489254
0,1983-09-14,-0.04907218208590319
0,1983-09-15,-0.04266746315801777
0,1983-09-16,-0.040432900134815285
0,1983-09-17,-0.03901467306113843
0,1983-09-18,-0.041823177374479964
0,1983-09-19,-0.04480211678387402
0,1983-09-20,-0.045423132381111786
0,1983-09-21,-0.030366660129824734
0,1983-09-22,-0.01390901307883968
0,1983-09-23,-0.015864899906989412
0,1983-09-24,-0.021692511717644483
0,1983-09-25,-0.02807377191005823
0,1983-09-26,-0.03231894153666559
0,1983-09-27,-0.03773268617089672
0,1983-09-28,-0.04317771083736425
0,1983-09-29,-0.04752312344813878
0,1983-09-30,-0.05014310264270758
0,1983-10-01,-0.0517141926213319
0,1983-10-02,-0.05395290121482001
0,1983-10-03,-0.05608750816508335
0,1983-10-04,-0.05563931856880678
0,1983-10-05,-0.049314401319016134
0,1983-10-06,-0.046206777730751894
0,1983-10-07,-0.04380556418722643
0,1983-10-08,-0.04205729738269862
0,1983-10-09,-0.040883837646036036
0,1983-10-10,-0.042331707614629226
0,1983-10-11,-0.043236976293489694
0,1983-10-12,-0.0250092342792968
0,1983-10-13,-0.0016465484945576102
0,1983-10-14,0.012004493245121726
0,1983-10-15,0.0049327861956185515
0,1983-10-16,-0.003239197663829287
0,1983-10-17,-0.007633269073335347
0,1983-10-18,-0.005135593068714894
0,1983-10-19,0.003451623253577706
0,1983-10-20,0.019993709627335116
0,1983-10-21,0.031312640365503915
0,1983-10-22,0.03437414773786723
0,1983-10-23,0.04284998643295767
0,1983-10-24,0.04737162993598778
0,1983-10-25,0.04061751090699254
0,1983-10-26,0.03353986597056435
0,1983-10-27,0.025529064441889744
0,1983-10-28,0.017556584456034044
0,1983-10-29,0.009696046745078063
0,1983-10-30,0.004587745213590928
0,1983-10-31,0.0005328685811780184
0,1983-11-01,-0.0033937160227651905
0,1983-11-02,-0.003147501782040566
0,1983-11-03,0.0016611398709202644
0,1983-11-04,0.00661846140953167
0,1983-11-05,0.007407280546943888
0,1983-11-06,0.005610861735719224
0,1983-11-07,0.005635258370271435
0,1983-11-08,0.0035021282625486714
0,1983-11-09,0.0014807753440496437
0,1983-11-10,0.006871109356106523
0,1983-11-11,0.02080713883117378
0,1983-11-12,0.01925937805894443
0,1983-11-13,0.01280470053327056
0,1983-11-14,0.007515696543580223
0,1983-11-15,0.011316585599254372
0,1983-11-16,0.023325935005868367
0,1983-11-17,0.01889308047360104
0,1983-11-18,0.011336701809196438
0,1983-11-19,0.008419059690905393
0,1983-11-20,0.020831926837674375
0,1983-11-21,0.031499031416387574
0,1983-11-22,0.02410341574140057
0,1983-11-23,0.031484148265295615
0,1983-11-24,0.03731461287656045
0,1983-11-25,0.03703605821477061
0,1983-11-26,0.028540057350710957
0,1983-11-27,0.03161791946681608
0,1983-11-28,0.041178081238146536
0,1983-11-29,0.03802029550297299
0,1983-11-30,0.02968739136632823
0,1983-12-01,0.022798462947819537
0,1983-12-02,0.01794509355517795
0,1983-12-03,0.02844381142101484
0,1983-12-04,0.03921703434879723
0,1983-12-05,0.03373023690147203
0,1983-12-06,0.03491567955752414
0,1983-12-07,0.035575568382314376
0,1983-12-08,0.026558100103881387
0,1983-12-09,0.01990214872508388
0,1983-12-10,0.01620538259959571
0,1983-12-11,0.022646566678592762
0,1983-12-12,0.032743822455482526
0,1983-12-13,0.03314777210272714
0,1983-12-14,0.030692412280341298
0,1983-12-15,0.026973135644507498
0,1983-12-16,0.021389326330228397
0,1983-12-17,0.01624112931798085
0,1983-12-18,0.012091877952766027
0,1983-12-19,0.009505958745453862
0,1983-12-20,0.007041154424791395
0,1983-12-21,0.00480196110139351
0,1983-12-22,0.015604467002696605
0,1983-12-23,0.01948610111171464
0,1983-12-24,0.014646673722852633
0,1983-12-25,0.010581103154893112
0,1983-12-26,0.007312283904738021
0,1983-12-27,0.004625361983822102
0,1983-12-28,0.007594749126510672
0,1983-12-29,0.014602715608349108
0,1983-12-30,0.010991060717552289
0,1983-12-31,0.0067657663412692285
0,1984-01-01,0.0034963540355776672
0,1984-01-02,0.0020585449106422706
0,1984-01-03,0.001730423610952531
0,1984-01-04,0.0012750083227065047
0,1984-01-05,0.0018439819214018085
0,1984-01-06,0.0022821634606786465
0,1984-01-07,0.0013534342463635664
0,1984-01-08,-0.0011245241021229555
0,1984-01-09,-0.0036520021564880514
0,1984-01-10,0.0031550894001457015
0,1984-01-11,0.013784421625354606
0,1984-01-12,0.010422808581303091
0,1984-01-13,0.007319003768813347
0,1984-01-14,0.005365341585847883
0,1984-01-15,0.0039861438319891765
0,1984-01-16,0.0023679981895429842
0,1984-01-17,0.0005646500327633783
0,1984-01-18,0.0019431745855732327
0,1984-01-19,0.005191942000938206
0,1984-01-20,0.0024512323398134033
0,1984-01-21,-0.0002369070678589974
0,1984-01-22,-0.0025596222643576986
0,1984-01-23,-0.0034589614964325695
0,1984-01-24,0.005511241608649636
0,1984-01-25,0.015060022352206477
0,1984-01-26,0.014132007442879362
0,1984-01-27,0.012726218366666578
0,1984-01-28,0.010445483225551614
0,1984-01-29,0.007150159006269725
0,1984-01-30,0.004227749120882217
0,1984-01-31,0.002381492588340129
0,1984-02-01,-0.0011353846594712143
0,1984-02-02,-0.004600747785453549
0,1984-02-03,-0.002528660065739257
0,1984-02-04,0.004021818649167654
0,1984-02-05,0.0028680233581636905
0,1984-02-06,0.0007770718907648931
0,1984-02-07,-0.0033561361903713624
0,1984-02-08,-0.007489778126646152
0,1984-02-09,-0.009513207000018667
0,1984-02-10,-0.005162178510652885
0,1984-02-11,0.0031091490891351752
0,1984-02-12,0.010590423921076156
0,1984-02-13,0.014412491646331118
0,1984-02-14,0.020265862967538736
0,1984-02-15,0.016119070877337615
0,1984-02-16,0.010904688955895034
0,1984-02-17,0.006801453783472927
0,1984-02-18,0.0057467716403650105
0,1984-02-19,0.009271124420669217
0,1984-02-20,0.007432603244931924
0,1984-02-21,0.002075686389107558
0,1984-02-22,-0.004161278333612232
0,1984-02-23,-0.005698450120351492
0,1984-02-24,-0.0020164466172554046
0,1984-02-25,-0.0051666515131462976
0,1984-02-26,-0.007222733379724245
0,1984-02-27,0.0061575304286684805
0,1984-02-28,0.01426847056492694
0,1984-03-01,0.004839213405755672
0,1984-03-02,-0.00016372321606519352
0,1984-03-03,-0.0027114542932966195
0,1984-03-04,0.0005925239377422049
0,1984-03-05,0.009515315022419825
0,1984-03-06,0.017927599838094842
0,1984-03-07,0.013106717004759514
0,1984-03-08,0.005676666801604402
0,1984-03-09,0.000843704108218805
0,1984-03-10,-0.0031826482228695325
0,1984-03-11,-0.006351537484283
0,1984-03-12,-0.004856199584736748
0,1984-03-13,0.003745828797552528
0,1984-03-14,0.010077152482747686
0,1984-03-15,0.008660916380108045
0,1984-03-16,0.016148693924091018
0,1984-03-17,0.0226921579305627
0,1984-03-18,0.022422344803236974
0,1984-03-19,0.02643664955305043
0,1984-03-20,0.025823712710104217
0,1984-03-21,0.030931227261431667
0,1984-03-22,0.03019158506694072
0,1984-03-23,0.02588670181900199
0,1984-03-24,0.02745773145303048
0,1984-03-25,0.03256238137804647
0,1984-03-26,0.0368226929378019
0,1984-03-27,0.033616859866800526
0,1984-03-28,0.04323955871628771
0,1984-03-29,0.04860186150279787
0,1984-03-30,0.03764553164595547
0,1984-03-31,0.030194108498144204
0,1984-04-01,0.026824150538972472
0,1984-04-02,0.02734941989309543
0,1984-04-03,0.03790797668738769
0,1984-04-04,0.043332033683393056
0,1984-04-05,0.050517839152078504
0,1984-04-06,0.04450901814681856
0,1984-04-07,0.03522433936538936
0,1984-04-08,0.03998048263202981
0,1984-04-09,0.041096143980046435
0,1984-04-10,0.040858499397225634
0,1984-04-11,0.0407594333059445
0,1984-04-12,0.03528065493490102
0,1984-04-13,0.03060522664497991
0,1984-04-14,0.025088550625049107
0,1984-04-15,0.02741708893079334
0,1984-04-16,0.030885177301291374
0,1984-04-17,0.030193137347939807
0,1984-04-18,0.02505390179743489
0,1984-04-19,0.021245061409193442
0,1984-04-20,0.02326308201668105
0,1984-04-21,0.03801189773981899
0,1984-04-22,0.0465173705698544
0,1984-04-23,0.0489333940670009
0,1984-04-24,0.04551632244397322
0,1984-04-25,0.03751918691215946
0,1984-04-26,0.027126134110793333
0,1984-04-27,0.025114434575198255
0,1984-04-28,0.022568894677410026
0,1984-04-29,0.024240913207447857
0,1984-04-30,0.03621939307286181
0,1984-05-01,0.032521062111646536
0,1984-05-02,0.03195107229030708
0,1984-05-03,0.04378479591905721
0,1984-05-04,0.05432955206668629
0,1984-05-05,0.050888275910320184
0,1984-05-06,0.05093307582856401
0,1984-05-07,0.05488766311272937
0,1984-05-08,0.055387454231572465
0,1984-05-09,0.05138388400715963
0,1984-05-10,0.03960720430313069
0,1984-05-11,0.028195296306148303
0,1984-05-12,0.021574382560709544
0,1984-05-13,0.014694421966676537
0,1984-05-14,0.010395674867161692
0,1984-05-15,0.0038435900391998257
0,1984-05-16,-0.0031451105558497508
0,1984-05-17,-0.010893402218299176
0,1984-05-18,-0.017429250310055114
0,1984-05-19,-0.02204993526150353
0,1984-05-20,-0.014838231780467784
0,1984-05-21,-0.0069115936640216456
0,1984-05-22,-0.008835218544334203
0,1984-05-23,-0.0037742013146598373
0,1984-05-24,0.0004922479124335265
0,1984-05-25,-0.005499023967053538
0,1984-05-26,-0.005143582252224358
0,1984-05-27,-0.0030945871287800858
0,1984-05-28,0.008036047472607711
0,1984-05-29,0.027099307221279203
0,1984-05-30,0.031779458119190584
0,1984-05-31,0.0251009202483346
0,1984-06-01,0.014081453730566055
0,1984-06-02,0.004152958329777865
0,1984-06-03,-0.004529278348278794
0,1984-06-04,-0.010958683774996404
0,1984-06-05,-0.018784454491439753
0,1984-06-06,-0.024536805849237283
0,1984-06-07,-0.027567006480470252
0,1984-06-08,-0.029094406332471
0,1984-06-09,-0.02764410505134071
0,1984-06-10,-0.027525568037936095
0,1984-06-11,-0.031162291861806166
0,1984-06-12,-0.034863963444474136
0,1984-06-13,-0.039744345422937886
0,1984-06-14,-0.04192765402013749
0,1984-06-15,-0.043666883464581266
0,1984-06-16,-0.04536639055649749
0,1984-06-17,-0.04624500845556159
0,1984-06-18,-0.04115432069647042
0,1984-06-19,-0.03806597377403861
0,1984-06-20,-0.039123054943857295
0,1984-06-21,-0.036711955426543694
0,1984-06-22,-0.034560452354231025
0,1984-06-23,-0.03387474243373398
0,1984-06-24,-0.031066997365427052
0,1984-06-25,-0.025125615648593492
0,1984-06-26,-0.02759398782786998
0,1984-06-27,-0.027185593542830084
0,1984-06-28,-0.027464325295744472
0,1984-06-29,-0.029132557601344422
0,1984-06-30,-0.02455713802710182
0,1984-07-01,-0.017133390781776777
0,1984-07-02,-0.016819310325641462
0,1984-07-03,-0.019191738543714237
0,1984-07-04,-0.022644875413580248
0,1984-07-05,-0.01131483241330074
0,1984-07-06,0.00021505555674229137
0,1984-07-07,0.006397209295479211
0,1984-07-08,0.0043695241519891926
0,1984-07-09,-0.0005880426728381421
0,1984-07-10,-0.006618500012834641
0,1984-07-11,-0.008638314321168796
0,1984-07-12,-0.006232206510101762
0,1984-07-13,-0.009387728441894656
0,1984-07-14,-0.010629254848044783
0,1984-07-15,-0.013411090755752508
0,1984-07-16,-0.011308706542298692
0,1984-07-17,-0.008246591778403638
0,1984-07-18,0.00010162717931784595
0,1984-07-19,0.0031628981495087725
0,1984-07-20,-0.00296758111700803
0,1984-07-21,-0.007054637801101948
0,1984-07-22,-0.008382848722861703
0,1984-07-23,-0.012715979223576559
0,1984-07-24,-0.0174781260581744
0,1984-07-25,-0.02203233191443622
0,1984-07-26,-0.02622349153413599
0,1984-07-27,-0.0189411566383401
0,1984-07-28,-0.007925926621643981
0,1984-07-29,-0.005677052842666933
0,1984-07-30,-0.00790482498634265
0,1984-07-31,-0.009919114722202567
0,1984-08-01,-0.012497231276268674
0,1984-08-02,-0.013469035029264746
0,1984-08-03,-0.01023351815043609
0,1984-08-04,-0.006107362760735635
0,1984-08-05,-0.003787812602978751
0,1984-08-06,-0.004894819659405161
0,1984-08-07,-0.007772755758336654
0,1984-08-08,-0.00907513338390385
0,1984-08-09,-0.006882201734909552
0,1984-08-10,0.00011645606357558631
0,1984-08-11,0.008418915724585176
0,1984-08-12,0.014772925843784443
0,1984-08-13,0.014954802183610647
0,1984-08-14,0.011760233942343615
0,1984-08-15,0.006737975473338806
0,1984-08-16,-0.0008679849670035048
0,1984-08-17,-0.007749645837513885
0,1984-08-18,-0.013902856377066073
0,1984-08-19,-0.014549052264911598
0,1984-08-20,-0.012640704809913077
0,1984-08-21,-0.013923515786519824
0,1984-08-22,-0.015164774513818388
0,1984-08-23,-0.011262117680304414
0,1984-08-24,-0.009578448344222178
0,1984-08-25,-0.013244103522247856
0,1984-08-26,-0.018823051178049967
0,1984-08-27,-0.02462429461199913
0,1984-08-28,-0.028856631985449823
0,1984-08-29,-0.030605675365962468
0,1984-08-30,-0.02950798867409268
0,1984-08-31,-0.0253550045372523
0,1984-09-01,-0.028565856380160366
0,1984-09-02,-0.030750137284329595
0,1984-09-03,-0.025270874087251736
0,1984-09-04,-0.018068959173260235
0,1984-09-05,-0.017179606917745185
0,1984-09-06,-0.022191488902043845
0,1984-09-07,-0.02683651976269132
0,1984-09-08,-0.02953413382694751
0,1984-09-09,-0.0231487253721639
0,1984-09-10,-0.015662108254391842
0,1984-09-11,-0.01255148822722804
0,1984-09-12,-0.010833853645787752
0,1984-09-13,-0.014917125353292338
0,1984-09-14,-0.012860900813590025
0,1984-09-15,-0.009904373952600859
0,1984-09-16,-0.008775179706137169
0,1984-09-17,-0.012272181928066277
